"","oil","gas_total","period","well_name"
"4201",1791.264,86443.6587799496,2014-07-01,"FIELD57"
"4202",3869.712,64271.1997794079,2000-08-01,"FIELD57"
"4203",2034.731,40500.2831055944,2014-06-01,"FIELD57"
"4204",4119.411,74324.3316070395,2000-07-01,"FIELD57"
"4205",730.213,22350.2604802929,2014-05-01,"FIELD57"
"4206",226.215,4164.64357882522,2014-04-01,"FIELD57"
"4207",267.708,4919.93882797363,2014-03-01,"FIELD57"
"4208",323.926,6617.42051377766,2014-02-01,"FIELD57"
"4209",356.703,7310.98503735552,2014-01-01,"FIELD57"
"4210",146.343,5968.76650889472,2013-12-01,"FIELD57"
"4211",259.406,8857.1414949719,2013-11-01,"FIELD57"
"4212",705.87,13717.1618755569,2013-10-01,"FIELD57"
"4213",860.892,16185.8811951406,2013-09-01,"FIELD57"
"4214",846.539,12389.8380084035,2013-08-01,"FIELD57"
"4215",424.923,4156.5449606999,2013-07-01,"FIELD57"
"4216",773.884,7237.36123621632,2013-06-01,"FIELD57"
"4217",1060.181,14654.5627651384,2013-04-01,"FIELD57"
"4218",439.918,13840.0286729196,2013-03-01,"FIELD57"
"4219",444.914,12522.1626325279,2013-02-01,"FIELD57"
"4220",765.204,16414.6246819108,2013-01-01,"FIELD57"
"4221",866.185,14754.464599915,2012-10-01,"FIELD57"
"4222",900.046,15222.9101930865,2012-09-01,"FIELD57"
"4223",948.624,13224.731913322,2012-08-01,"FIELD57"
"4224",1011.337,14804.7553194624,2012-07-01,"FIELD57"
"4225",983.847,15483.5101322726,2012-06-01,"FIELD57"
"4226",995.235,6260.00527609344,2012-05-01,"FIELD57"
"4227",1102.871,8292.87169293312,2012-04-01,"FIELD57"
"4228",894.826,13585.7433905234,2012-03-01,"FIELD57"
"4229",954.85,27695.0652745329,2012-02-01,"FIELD57"
"4230",1190.039,33517.6319044731,2012-01-01,"FIELD57"
"4231",1205.114,48330.3725746744,2011-12-01,"FIELD57"
"4232",1205.629,48187.9954700099,2011-11-01,"FIELD57"
"4233",1207.404,38780.8558636815,2011-10-01,"FIELD57"
"4234",5177.52,128390.338092617,1994-08-01,"FIELD57"
"4235",3587.012,88993.5624987126,1994-07-01,"FIELD57"
"4236",3575.542,88703.3431379912,1994-06-01,"FIELD57"
"4237",3570.172,88570.9618801736,1994-05-01,"FIELD57"
"4238",3552.479,88136.6664039921,1994-04-01,"FIELD57"
"4239",3612.577,89625.8210494188,1994-03-01,"FIELD57"
"4240",5139.89,127532.1677398,1994-02-01,"FIELD57"
"4241",5076.883,125958.062554597,1994-01-01,"FIELD57"
"4242",5071.202,125151.627080503,1993-12-01,"FIELD57"
"4243",812.837,16237.5028064778,2010-03-01,"FIELD57"
"4244",945.975,19996.3942904863,2010-02-01,"FIELD57"
"4245",945.643,19966.6332847181,2010-01-01,"FIELD57"
"4246",945.409,20048.3557039826,2009-12-01,"FIELD57"
"4247",1062.957,23493.6947456778,2009-11-01,"FIELD57"
"4248",1200.813,23848.2782987028,2009-10-01,"FIELD57"
"4249",1203.451,47870.8467881795,2009-09-01,"FIELD57"
"4250",1364.888,47167.0032492887,2009-08-01,"FIELD57"
"4251",1364.887,46264.4320810153,2009-07-01,"FIELD57"
"4252",13.186,426.678244448256,2017-03-01,"FIELD57"
"4253",809.976,40818.2246591293,2016-02-01,"FIELD57"
"4254",80.033,3745.15781341133,2016-01-01,"FIELD57"
"4255",65.111,1448.7748221865,2015-03-01,"FIELD57"
"4256",2034.25,85526.4761188347,2014-08-01,"FIELD57"
"4257",1307.713,19916.8805852559,2013-05-01,"FIELD57"
"4258",922.274,17705.5330843469,2012-12-01,"FIELD57"
"4259",1817.22,29870.4786971167,2012-11-01,"FIELD57"
"4260",1238.833,35674.7809610051,2011-09-01,"FIELD57"
"4261",958.642,27536.6608346972,2011-08-01,"FIELD57"
"4262",398.431,13265.5648061076,2010-04-01,"FIELD57"
"4263",1404.856,18518.2832152305,2007-09-01,"FIELD57"
"4264",1748.274,49739.3905442458,2003-10-01,"FIELD57"
"4265",4321.093,73595.7674610739,2000-06-01,"FIELD57"
"4266",4133.537,66369.4214781819,2000-05-01,"FIELD57"
"4267",2827.192,52746.6962860093,2000-04-01,"FIELD57"
"4268",2832.843,57532.1017758244,2000-03-01,"FIELD57"
"4269",2690.95,49249.3958308178,2000-02-01,"FIELD57"
"4270",2141.012,47676.1118341663,2000-01-01,"FIELD57"
"4271",2072.805,49341.963602327,1999-12-01,"FIELD57"
"4272",2334.026,58413.973329239,1999-11-01,"FIELD57"
"4273",2371.442,41055.4065661839,1999-10-01,"FIELD57"
"4274",2816.665,65892.1693457203,1999-09-01,"FIELD57"
"4275",3032.573,60289.483029567,1999-08-01,"FIELD57"
"4276",3030.661,54766.5086365701,1999-07-01,"FIELD57"
"4277",2665.546,51778.9963705743,1999-06-01,"FIELD57"
"4278",2301.118,61730.2441841679,1999-05-01,"FIELD57"
"4279",2092.887,36489.2017858376,1999-04-01,"FIELD57"
"4280",2277.437,54893.594644075,1999-03-01,"FIELD57"
"4281",2251.849,50610.6149633418,1999-02-01,"FIELD57"
"4282",2277.327,47924.252360852,1999-01-01,"FIELD57"
"4283",2257.563,42249.358085889,1998-12-01,"FIELD57"
"4284",2831.13,52582.6851105485,1998-11-01,"FIELD57"
"4285",2038.778,37967.7376137923,1998-10-01,"FIELD57"
"4286",2383.717,43411.6796879509,1998-09-01,"FIELD57"
"4287",2632.32,54892.9150397568,1998-08-01,"FIELD57"
"4288",2420.695,51894.5291046697,1998-07-01,"FIELD57"
"4289",2305.764,46199.3316507003,1998-06-01,"FIELD57"
"4290",2124.177,38602.2615122258,1998-05-01,"FIELD57"
"4291",2125.633,34761.6759257994,1998-04-01,"FIELD57"
"4292",2124.908,0,1998-03-01,"FIELD57"
"4293",2151.167,29343.2190135736,1998-02-01,"FIELD57"
"4294",2125.563,29318.3851391124,1998-01-01,"FIELD57"
"4295",2122.66,30634.8353371745,1997-12-01,"FIELD57"
"4296",2112.6,28670.665590167,1997-11-01,"FIELD57"
"4297",1988.139,35999.6884588017,1997-10-01,"FIELD57"
"4298",2379.792,50260.3355709988,1997-09-01,"FIELD57"
"4299",2087.447,41599.3448723697,1997-08-01,"FIELD57"
"4300",2075.507,64100.6474123842,1997-07-01,"FIELD57"
"4301",2800.311,90904.015187735,1997-06-01,"FIELD57"
"4302",3074.272,148699.378686325,1997-05-01,"FIELD57"
"4303",3031.925,69222.3437723259,1997-04-01,"FIELD57"
"4304",2866.578,0,1997-03-01,"FIELD57"
"4305",2938.149,60337.1402823813,1997-02-01,"FIELD57"
"4306",3495.682,72912.2554180362,1997-01-01,"FIELD57"
"4307",3521.041,67029.0341026959,1996-12-01,"FIELD57"
"4308",3507.962,75705.3442153313,1996-11-01,"FIELD57"
"4309",3670.732,88569.3761367644,1996-10-01,"FIELD57"
"4310",3738.91,90261.6758396421,1996-09-01,"FIELD57"
"4311",3699.134,88168.7210743342,1996-08-01,"FIELD57"
"4312",3699.212,87884.1933997778,1996-07-01,"FIELD57"
"4313",3699.386,89493.3548410614,1996-06-01,"FIELD57"
"4314",3701.096,89194.2156736635,1996-05-01,"FIELD57"
"4315",3702.989,87885.014588329,1996-04-01,"FIELD57"
"4316",3712.242,0,1996-03-01,"FIELD57"
"4317",3623.045,88738.6259288448,1996-02-01,"FIELD57"
"4318",3173.28,77801.6120516905,1996-01-01,"FIELD57"
"4319",3157.608,70856.452355457,1995-12-01,"FIELD57"
"4320",2146.982,51078.0128331894,1995-11-01,"FIELD57"
"4321",1847.376,43075.473768364,1995-10-01,"FIELD57"
"4322",3830.189,99980.329075329,1995-09-01,"FIELD57"
"4323",3953.768,96755.1818327332,1995-08-01,"FIELD57"
"4324",4031.812,98901.6271212534,1995-07-01,"FIELD57"
"4325",3536.954,84738.3333276396,1995-06-01,"FIELD57"
"4326",3911.43,91435.4940814203,1995-05-01,"FIELD57"
"4327",3937.597,97612.332779073,1995-04-01,"FIELD57"
"4328",3939.093,0,1995-03-01,"FIELD57"
"4329",3943.986,97768.5851385677,1995-02-01,"FIELD57"
"4330",3938.368,97625.5001127383,1995-01-01,"FIELD57"
"4331",3938.023,97622.5834775393,1994-12-01,"FIELD57"
"4332",3937.415,97613.3521855503,1994-11-01,"FIELD57"
"4333",3937.618,97616.1272365163,1994-10-01,"FIELD57"
"4334",4535.784,112453.333662173,1994-09-01,"FIELD57"
"4335",5103.229,126956.68446651,1993-11-01,"FIELD57"
"4336",5213.534,129251.623298559,1993-10-01,"FIELD57"
"4337",5155.854,127840.000179101,1993-09-01,"FIELD57"
"4338",4944.31,128761.288782972,1993-08-01,"FIELD57"
"4339",4906.896,121658.064449062,1993-07-01,"FIELD57"
"4340",5139.312,127426.687486244,1993-06-01,"FIELD57"
"4341",8342.71,207067.761892551,1993-05-01,"FIELD57"
"4342",12586.603,314056.708717326,1993-04-01,"FIELD57"
"4343",7754.451,193603.242922288,1993-03-01,"FIELD57"
"4344",2925.386,73007.145170966,1993-02-01,"FIELD57"
"4345",2947.847,73564.533979283,1993-01-01,"FIELD57"
"4346",2899.963,72354.8382928727,1992-12-01,"FIELD57"
"4347",2966.018,74016.6690688174,1992-11-01,"FIELD57"
"4348",3026.814,75529.0435284495,1992-10-01,"FIELD57"
"4349",2954.822,73716.6803960218,1992-09-01,"FIELD57"
"4350",2854.271,71251.6139496484,1992-08-01,"FIELD57"
"4351",2914.206,72909.6785849964,1992-07-01,"FIELD57"
"4352",2779.463,69486.6815352622,1992-06-01,"FIELD57"
"4353",2533.389,63322.5854185759,1992-05-01,"FIELD57"
"4354",2359.828,59000.0187863071,1992-04-01,"FIELD57"
"4355",3033.084,76229.0359762038,1992-03-01,"FIELD57"
"4356",2873.181,71855.1875347569,1992-02-01,"FIELD57"
"4357",2928.815,73254.8326281062,1992-01-01,"FIELD57"
"4358",3242.412,82577.4181305108,1991-12-01,"FIELD57"
"4359",3232.391,82756.6637694382,1991-11-01,"FIELD57"
"4360",2797.906,75300.0168732135,1991-10-01,"FIELD57"
"4361",2819.864,77669.9953487309,1991-09-01,"FIELD57"
"4362",3113.065,95977.4313242373,1991-08-01,"FIELD57"
"4363",3000.701,85929.0284099866,1991-07-01,"FIELD57"
"4364",2876.975,85396.671694057,1991-06-01,"FIELD57"
"4365",1839.969,54809.6918276229,1991-05-01,"FIELD57"
"4366",3176.118,89866.6841465303,1991-04-01,"FIELD57"
"4367",3363.907,101954.834471343,1991-03-01,"FIELD57"
"4368",3306.144,97521.4357015127,1991-02-01,"FIELD57"
"4369",3054.814,75435.4846673096,1991-01-01,"FIELD57"
"4370",3054.225,72348.3820518497,1990-12-01,"FIELD57"
"4371",2949.266,63400.0036771584,1990-11-01,"FIELD57"
"4372",5402.918,131725.807769535,1990-10-01,"FIELD57"
"4373",6381.233,156080.023166297,1990-09-01,"FIELD57"
"4374",7904.331,196906.459710938,1990-08-01,"FIELD57"
"4375",6066.147,152754.860821538,1990-07-01,"FIELD57"
"4376",5537.75,130653.33552171,1990-06-01,"FIELD57"
"4377",5693.852,137545.17459581,1990-05-01,"FIELD57"
"4378",5946.754,149243.345309358,1990-04-01,"FIELD57"
"4379",6801.749,171770.982516703,1990-03-01,"FIELD57"
"4380",9417.673,240457.175115656,1990-02-01,"FIELD57"
"4381",571.56,14503.2375369508,1990-01-01,"FIELD57"
"4382",7403.764,170880.672543004,1989-10-01,"FIELD57"
"4383",8732.926,203563.353908865,1989-09-01,"FIELD57"
"4384",8405.161,196461.318882512,1989-08-01,"FIELD57"
"4385",8764.836,211209.69536041,1989-07-01,"FIELD57"
"4386",9279.153,250326.700509985,1989-06-01,"FIELD57"
"4387",9502.285,224580.655469533,1989-05-01,"FIELD57"
"4388",9035.717,201203.342963348,1989-04-01,"FIELD57"
"4389",9559.076,214322.594623115,1989-03-01,"FIELD57"
"4390",9234.999,225896.454380123,1989-02-01,"FIELD57"
"4391",9409.744,225316.157242913,1989-01-01,"FIELD57"
"4392",12476.934,292580.674241868,1988-12-01,"FIELD57"
"4393",14875.167,363683.369895289,1988-11-01,"FIELD57"
"4394",14090.369,336864.541121699,1988-10-01,"FIELD57"
"4395",10377.331,248656.686165375,1988-09-01,"FIELD57"
"4396",10599.327,262751.651408162,1988-08-01,"FIELD57"
"4397",7229.009,193429.037682054,1988-07-01,"FIELD57"
"4398",6847.915,166020.029191794,1988-06-01,"FIELD57"
"4399",7280.342,163470.974978428,1988-05-01,"FIELD57"
"4400",4971.668,127180.019435581,1988-04-01,"FIELD57"
"4401",6047.947,151990.334280401,1988-03-01,"FIELD57"
"4402",6505.388,156965.519276076,1988-02-01,"FIELD57"
"4403",7128.575,169377.444424821,1988-01-01,"FIELD57"
"4404",8739.576,195654.855091572,1987-12-01,"FIELD57"
"4405",9697.404,225093.360293927,1987-11-01,"FIELD57"
"4406",3421.043,77790.3419467469,1987-10-01,"FIELD57"
"4407",1868.273,51154.8364379935,1988-07-01,"FIELD58"
"4408",2302.067,53476.6762743045,1988-06-01,"FIELD58"
"4409",1974.794,44448.3877585306,1988-05-01,"FIELD58"
"4410",2442.539,56503.350739137,1988-04-01,"FIELD58"
"4411",2843.801,71738.720344724,1988-03-01,"FIELD58"
"4412",2315.514,55796.5622482007,1988-02-01,"FIELD58"
"4413",3325.884,78974.2126690652,1988-01-01,"FIELD58"
"4414",3321.42,74706.4674517985,1987-12-01,"FIELD58"
"4415",3399.847,85040.0210112307,1987-11-01,"FIELD58"
"4416",3406.637,95083.8932300267,1987-10-01,"FIELD58"
"4417",5426.21,131606.678795922,1987-09-01,"FIELD58"
"4418",6291.017,138187.117508051,1987-08-01,"FIELD58"
"4419",2807.686,60541.9277169347,1987-07-01,"FIELD58"
"4420",1180.595,25323.3311545267,1987-06-01,"FIELD58"
"4421",1114.512,22619.3554734566,1987-05-01,"FIELD58"
"4422",1619.414,33139.9984383222,1987-04-01,"FIELD58"
"4423",1928.94,42941.9315198362,1987-03-01,"FIELD58"
"4424",7530.688,164221.456363656,1987-02-01,"FIELD58"
"4425",9068.066,218183.8798244,1987-01-01,"FIELD58"
"4426",19802.725,428722.607504812,1986-12-01,"FIELD58"
"4427",17726.334,409023.370202462,1986-11-01,"FIELD58"
"4428",12187.401,321122.611447428,1986-10-01,"FIELD58"
"4429",13339.408,292100.024087816,1986-09-01,"FIELD58"
"4430",15123.926,337148.417508784,1986-08-01,"FIELD58"
"4431",12421.543,269254.870079634,1986-07-01,"FIELD58"
"4432",8613.462,203370.006480335,1986-06-01,"FIELD58"
"4433",3560.635,91051.6309090191,1986-05-01,"FIELD58"
"4434",1864.216,42274.1919603502,1986-03-01,"FIELD58"
"4435",9581.387,210828.578922128,1986-02-01,"FIELD58"
"4436",13484.723,296364.541184571,1986-01-01,"FIELD58"
"4437",18362.158,402806.491483728,1985-12-01,"FIELD58"
"4438",17179.75,370186.701834148,1985-11-01,"FIELD58"
"4439",15908.527,348874.225464605,1985-10-01,"FIELD58"
"4440",18175.635,369016.70636666,1985-09-01,"FIELD58"
"4441",6948.606,152425.819064139,1985-08-01,"FIELD58"
"4442",8990.559,196919.372192984,1985-07-01,"FIELD58"
"4443",5150.088,112916.682222958,1985-06-01,"FIELD58"
"4444",16891.359,370145.189337044,1985-05-01,"FIELD58"
"4445",16529.385,362603.365366271,1985-04-01,"FIELD58"
"4446",15583.284,341816.166501009,1985-03-01,"FIELD58"
"4447",8380.709,183857.150662254,1985-02-01,"FIELD58"
"4448",4760.77,104435.503500188,1985-01-01,"FIELD58"
"4449",14313.556,314019.387113518,1984-12-01,"FIELD58"
"4450",16311.548,357130.030405349,1984-11-01,"FIELD58"
"4451",19672.668,431645.189241572,1984-10-01,"FIELD58"
"4452",15599.333,339623.366534618,1984-09-01,"FIELD58"
"4453",19183.89,412083.911615819,1984-08-01,"FIELD58"
"4454",17750.627,392677.442190384,1984-07-01,"FIELD58"
"4455",15740.434,351380.039853224,1984-06-01,"FIELD58"
"4456",28102.421,572654.901701067,1984-05-01,"FIELD58"
"4457",28115.406,556793.389983638,1984-04-01,"FIELD58"
"4458",9222.876,193561.305672485,1984-03-01,"FIELD58"
"4459",24482.07,513810.399036244,1984-02-01,"FIELD58"
"4460",23255.014,488051.668048518,1984-01-01,"FIELD58"
"4461",22905.626,480412.943828707,1983-12-01,"FIELD58"
"4462",24684.739,520373.394570871,1983-11-01,"FIELD58"
"4463",25606.587,549641.998693675,1983-10-01,"FIELD58"
"4464",26485.509,551400.050114339,1983-09-01,"FIELD58"
"4465",25050.853,512577.455218781,1983-08-01,"FIELD58"
"4466",10492.198,200200.0204549,1983-07-01,"FIELD58"
"4467",5363.373,133064.515009018,1994-10-01,"FIELD59"
"4468",5935.475,147170.014118738,1994-09-01,"FIELD59"
"4469",5953.803,147616.146036795,1994-08-01,"FIELD59"
"4470",5837.144,144810.003173221,1994-06-01,"FIELD59"
"4471",5791.891,143729.035871418,1994-05-01,"FIELD59"
"4472",5763.553,143023.351737499,1994-04-01,"FIELD59"
"4473",5861.079,145438.722118103,1994-03-01,"FIELD59"
"4474",7732.635,191721.446882017,1994-02-01,"FIELD59"
"4475",7697.498,190893.575555053,1994-01-01,"FIELD59"
"4476",7619.383,232112.936663005,1993-12-01,"FIELD59"
"4477",5938.383,147287.104279396,1994-07-01,"FIELD59"
"4478",7664.541,190800.016693913,1993-11-01,"FIELD59"
"4479",7362.515,182638.733387093,1993-10-01,"FIELD59"
"4480",5399.374,133909.999414562,1993-09-01,"FIELD59"
"4481",5963.948,154470.9749924,1993-08-01,"FIELD59"
"4482",7269.589,180345.182080527,1993-07-01,"FIELD59"
"4483",7555.098,187436.683239948,1993-06-01,"FIELD59"
"4484",7374.892,183038.737162052,1993-05-01,"FIELD59"
"4485",6880.203,139240.022814881,1993-04-01,"FIELD59"
"4486",6937.954,129890.338090288,1993-03-01,"FIELD59"
"4487",6635.964,124139.299814839,1993-02-01,"FIELD59"
"4488",6686.869,125090.321107632,1993-01-01,"FIELD59"
"4489",6578.319,123032.281014172,1992-12-01,"FIELD59"
"4490",6728.199,125860.001314849,1992-11-01,"FIELD59"
"4491",6866.027,128435.503462931,1992-10-01,"FIELD59"
"4492",6702.411,125346.673519829,1992-09-01,"FIELD59"
"4493",6474.639,121158.073888787,1992-08-01,"FIELD59"
"4494",6610.478,123974.212599208,1992-07-01,"FIELD59"
"4495",6304.896,118156.686367961,1992-06-01,"FIELD59"
"4496",5746.848,107674.214512302,1992-05-01,"FIELD59"
"4497",5352.829,100323.331038098,1992-04-01,"FIELD59"
"4498",6880.23,129619.374185249,1992-03-01,"FIELD59"
"4499",6517.534,122186.230271696,1992-02-01,"FIELD59"
"4500",6643.855,124564.533900111,1992-01-01,"FIELD59"
"4501",7355.008,140416.134721233,1991-12-01,"FIELD59"
"4502",7332.23,140720.002802012,1991-11-01,"FIELD59"
"4503",6346.611,128038.727808484,1991-10-01,"FIELD59"
"4504",6396.727,132069.999039861,1991-09-01,"FIELD59"
"4505",7061.822,163203.239193901,1991-08-01,"FIELD59"
"4506",9558.264,268380.672391646,1991-07-01,"FIELD59"
"4507",9297.373,274076.691034167,1991-06-01,"FIELD59"
"4508",9294.093,275861.303656934,1991-05-01,"FIELD59"
"4509",9532.402,269360.038847877,1991-04-01,"FIELD59"
"4510",9771.103,296016.159020949,1991-03-01,"FIELD59"
"4511",9603.177,283142.895807527,1991-02-01,"FIELD59"
"4512",9297.948,270154.864414868,1991-01-01,"FIELD59"
"4513",9382.556,269161.311218494,1990-12-01,"FIELD59"
"4514",6803.257,112663.331396499,1990-11-01,"FIELD59"
"4515",8226.247,200600.024229859,1990-10-01,"FIELD59"
"4516",8655.603,211826.691130803,1990-09-01,"FIELD59"
"4517",7413.645,184932.284693659,1990-08-01,"FIELD59"
"4518",7279.53,183306.472946579,1990-07-01,"FIELD59"
"4519",7195.741,169486.690818973,1990-06-01,"FIELD59"
"4520",7591.991,183393.575566696,1990-05-01,"FIELD59"
"4521",7928.922,198990.013283177,1990-04-01,"FIELD59"
"4522",6626.406,168119.383564431,1990-03-01,"FIELD59"
"4523",1893.904,47939.2886063923,1990-02-01,"FIELD59"
"4524",291.847,6736.66275477658,1989-11-01,"FIELD59"
"4525",8485.103,195996.78101417,1989-10-01,"FIELD59"
"4526",8299.391,197036.688888415,1989-09-01,"FIELD59"
"4527",7987.843,190164.530022695,1989-08-01,"FIELD59"
"4528",8329.724,204438.74090441,1989-07-01,"FIELD59"
"4529",8818.509,242303.348562914,1989-06-01,"FIELD59"
"4530",9030.53,217387.128711841,1989-05-01,"FIELD59"
"4531",8587.045,194750.018575571,1989-04-01,"FIELD59"
"4532",9084.703,207454.853185464,1989-03-01,"FIELD59"
"4533",8775.619,218664.30344368,1989-02-01,"FIELD59"
"4534",8590.041,208006.465357076,1989-01-01,"FIELD59"
"4535",10621.037,251161.311246437,1988-12-01,"FIELD59"
"4536",10736.269,264036.698223354,1988-11-01,"FIELD59"
"4537",11574.044,275445.187596265,1988-10-01,"FIELD59"
"4538",10582.589,253180.019239981,1988-09-01,"FIELD59"
"4539",10849.296,268941.968924793,1988-08-01,"FIELD59"
"4540",8024.365,214645.180139491,1988-07-01,"FIELD59"
"4541",7616.319,184633.343744187,1988-06-01,"FIELD59"
"4542",7565.006,170451.615683442,1988-05-01,"FIELD59"
"4543",5130.171,131236.690878351,1988-04-01,"FIELD59"
"4544",6228.525,156574.208773021,1988-03-01,"FIELD59"
"4545",6699.938,161696.556420434,1988-02-01,"FIELD59"
"4546",6544.03,159132.267743602,1988-01-01,"FIELD59"
"4547",3675.272,81458.0815015757,1987-12-01,"FIELD59"
"4548",6706.604,159593.35095666,1987-11-01,"FIELD59"
"4549",5375.344,131319.3760704,1987-10-01,"FIELD59"
"4550",5299.157,126383.353273562,1987-09-01,"FIELD59"
"4551",5592.647,122832.279126692,1987-08-01,"FIELD59"
"4552",7077.242,164077.436881889,1987-07-01,"FIELD59"
"4553",10658.276,262126.698603877,1987-06-01,"FIELD59"
"4554",9733.77,217958.081289675,1987-05-01,"FIELD59"
"4555",10737.318,245526.683527328,1987-04-01,"FIELD59"
"4556",6930.345,172470.974964457,1987-03-01,"FIELD59"
"4557",10145.223,237453.607197642,1987-02-01,"FIELD59"
"4558",7490.949,127706.457930573,1987-01-01,"FIELD59"
"4559",7395.993,117032.281023486,1986-12-01,"FIELD59"
"4560",8775.948,141180.009974899,1986-11-01,"FIELD59"
"4561",9576.728,146993.571847623,1986-10-01,"FIELD59"
"4562",8915.792,135130.002433132,1986-09-01,"FIELD59"
"4563",10820.282,207187.117400936,1986-08-01,"FIELD59"
"4564",13244.087,292709.714111788,1986-07-01,"FIELD59"
"4565",13498.54,318343.369588117,1986-06-01,"FIELD59"
"4566",12237.922,292848.410026396,1986-05-01,"FIELD59"
"4567",15494.084,371046.712781993,1986-04-01,"FIELD59"
"4568",16666.144,387216.170206111,1986-03-01,"FIELD59"
"4569",8441.586,185689.307270449,1986-02-01,"FIELD59"
"4570",14632.712,322112.93652329,1986-01-01,"FIELD59"
"4571",15898.788,348248.423154922,1985-12-01,"FIELD59"
"4572",14603.448,315780.015367222,1985-11-01,"FIELD59"
"4573",14713.465,322567.761713251,1985-10-01,"FIELD59"
"4574",18584.262,369933.379324536,1985-09-01,"FIELD59"
"4575",13987.298,306890.337815516,1985-08-01,"FIELD59"
"4576",11043.063,241829.041382498,1985-07-01,"FIELD59"
"4577",13911.78,305223.353373492,1985-06-01,"FIELD59"
"4578",14081.036,308393.565933699,1985-05-01,"FIELD59"
"4579",11431.921,250813.353835515,1985-04-01,"FIELD59"
"4580",9814.726,215351.628828268,1985-03-01,"FIELD59"
"4581",9768.509,214335.733639933,1985-02-01,"FIELD59"
"4582",9806.813,215154.8550613,1985-01-01,"FIELD59"
"4583",9821.827,215532.290309525,1984-12-01,"FIELD59"
"4584",9864.503,216023.361063123,1984-11-01,"FIELD59"
"4585",10063.68,233241.957653474,1984-10-01,"FIELD59"
"4586",7044.576,165760.023906386,1984-09-01,"FIELD59"
"4587",8386.4,186703.361863755,1984-06-01,"FIELD59"
"4588",6653.797,143803.226009489,1984-05-01,"FIELD59"
"4589",9642.872,240480.678098327,1992-12-01,"FIELD7"
"4590",9727.385,242676.677868383,1992-11-01,"FIELD7"
"4591",4586.279,115129.049130344,1992-10-01,"FIELD7"
"4592",4476.87,112360.001335806,1992-09-01,"FIELD7"
"4593",4324.542,108606.461735803,1992-08-01,"FIELD7"
"4594",4415.44,111132.267818117,1992-07-01,"FIELD7"
"4595",6337.812,158910.008814702,1992-06-01,"FIELD7"
